{407.4607 ,  325.66034        },
{432.18185 ,  326.40796       },
{457.24292 ,  327.56244       },
{482.35135 ,  328.2458        },
{507.7107 ,  329.53497        },
{533.38257 ,  330.0283        },
{559.0529 ,  331.7055         },
{585.0831 ,  331.8133         },
{79.70456 ,  337.6444         },
{101.76096 ,  337.6199        },
{124.19467 ,  339.09824       },
{146.6606 ,  339.5255         },
{169.34613 ,  340.76218       },
{192.19872 ,  341.4452        },
{215.20985 ,  342.59076       },
{238.46025 ,  343.35593       },
{261.89423 ,  344.41214       },
{285.59094 ,  345.26395       },
{309.5914 ,  346.30417        },
{333.48428 ,  347.25336       },
{357.8672 ,  348.2371         },
{382.13342 ,  349.28024       },
{406.91797 ,  350.15927       },
{431.5119 ,  351.32275        },
{456.66437 ,  352.24326       },
{481.7794 ,  353.44476        },
{507.25876 ,  354.07352       },
{532.74896 ,  355.68674       },
{558.6003 ,  356.15582        },
{584.39056 ,  358.00037       },
{79.07432 ,  359.58914        },
{101.11365 ,  361.58676       },
{123.52784 ,  361.99573       },
{145.98676 ,  363.417         },
{168.63025 ,  364.15536       },
{191.52156 ,  365.4738        },
{214.66948 ,  366.2146        },
{237.86134 ,  367.42914       },
{261.34988 ,  368.445         },
{285.0643 ,  369.4762         },
{308.78528 ,  370.44977       },
{332.9502 ,  371.5941         },
{357.10168 ,  372.78848       },
{381.69913 ,  373.7379        },
{406.0838 ,  374.89536        },
{431.14883 ,  376.04843       },
{456.01718 ,  377.20395       },
{481.32825 ,  378.19153       },
{506.5651 ,  379.60556        },
{532.38995 ,  380.27658       },
{557.87146 ,  382.18274       },
{584.19116 ,  382.47125       },
{78.13842 ,  384.45087        },
{100.61583 ,  384.29608       },
{122.63208 ,  386.06586       },
{145.48969 ,  386.73688       },
{167.95465 ,  388.14108       },
{191.02382 ,  388.94705       },
{213.97455 ,  390.43954       },
{237.30298 ,  391.22723       },
{260.71747 ,  392.5924        },
{284.37335 ,  393.5999        },
{308.26392 ,  394.81616       },
{332.37885 ,  396.0052        },
{356.59265 ,  397.20325       },
{380.95114 ,  398.35446       },
{405.6513 ,  399.44406        },
{430.47025 ,  400.85135       },
{455.44907 ,  401.83197       },
{480.69177 ,  403.3041        },
{506.17316 ,  404.36813       },
{531.5207 ,  405.9378         },
{557.46204 ,  406.5968        },
{583.3933 ,  408.77795        },
{77.83606 ,  406.3605         },
{99.702896 ,  408.57294       },
{122.47322 ,  408.9986        },
{144.50543 ,  410.8386        },
{167.47508 ,  411.495         },
{190.28104 ,  413.24472       },
{213.49054 ,  413.9925        },
{236.53836 ,  415.5943        },
{260.15918 ,  416.6928        },
{283.64914 ,  418.02005       },
{307.71945 ,  419.15588       },
{331.61975 ,  420.5586        },
{355.94012 ,  421.808         },
{380.3233 ,  422.99515        },
{405.19058 ,  424.34933       },
{429.832 ,  425.6531          },
{455.0016 ,  427.04987        },
{480.07922 ,  428.13477       },
{505.63437 ,  429.80383       },
{530.9458 ,  430.71176        },
{557.05145 ,  432.62595       },
{582.7715 ,  433.10208        },
{76.7574 ,  431.3002          },
{99.3545 ,  431.1581          },
{121.36615 ,  433.3222        },
{144.34306 ,  433.9542        },
{166.49307 ,  435.689         },
{189.94963 ,  436.55823       },
{212.72374 ,  438.38724       },
{236.25005 ,  439.30176       },
{259.4508 ,  440.8021         },
{283.23322 ,  442.15442       },
{306.8329 ,  443.53256        },
{331.29932 ,  444.8526        },
{355.27945 ,  446.30878       },
{379.93326 ,  447.79504       },
{404.29788 ,  449.07642       },
{429.37738 ,  450.53693       },
{454.1083 ,  451.75143        },
{479.70453 ,  453.5005        },
{504.7739 ,  454.5012         },
{530.81024 ,  456.5047        },
{556.1362 ,  457.17825        },
{582.64087 ,  459.53445	    }
